student_id,date_registered,f2p,total_minutes_watched,buckets
282188,2022-07-20,0,3.57,"(0, 5]"
282189,2022-07-20,0,13.07,"(10, 15]"
282190,2022-07-20,0,0,[0]
282191,2022-07-20,0,2.93,"(0, 5]"
282192,2022-07-20,0,41.02,"(40, 50]"
282193,2022-07-20,0,5.19,"(5, 10]"
282194,2022-07-20,0,0,[0]
282195,2022-07-20,0,27.9,"(25, 30]"
282196,2022-07-20,0,0,[0]
282197,2022-07-20,0,0,[0]
282198,2022-07-20,0,0,[0]
282199,2022-07-20,0,88.92,"(80, 90]"
282200,2022-07-20,0,1.08,"(0, 5]"
282201,2022-07-20,0,44.9,"(40, 50]"
282202,2022-07-20,0,0.05,"(0, 5]"
282203,2022-07-20,0,0,[0]
282204,2022-07-20,0,0.75,"(0, 5]"
282205,2022-07-20,0,0,[0]
282206,2022-07-20,0,0,[0]
282207,2022-07-20,1,89.67,"(80, 90]"
282208,2022-07-20,0,0,[0]
282209,2022-07-20,0,7.13,"(5, 10]"
282210,2022-07-21,0,0,[0]
282211,2022-07-21,0,0,[0]
282212,2022-07-21,0,23.4,"(20, 25]"
282213,2022-07-21,0,0,[0]
282214,2022-07-21,1,21.08,"(20, 25]"
282215,2022-07-21,0,0,[0]
282216,2022-07-21,0,13.55,"(10, 15]"
282217,2022-07-21,0,0,[0]
282218,2022-07-21,1,47.43,"(40, 50]"
282219,2022-07-21,0,0,[0]
282220,2022-07-21,0,0,[0]
282221,2022-07-21,1,0,[0]
282222,2022-07-21,0,22.3,"(20, 25]"
282223,2022-07-21,0,37.83,"(30, 40]"
282224,2022-07-21,0,0,[0]
282225,2022-07-21,0,0,[0]
282226,2022-07-21,0,0,[0]
282227,2022-07-21,0,37.88,"(30, 40]"
282228,2022-07-21,0,0,[0]
282229,2022-07-21,0,16.77,"(15, 20]"
282230,2022-07-21,0,0,[0]
282231,2022-07-21,0,0,[0]
282232,2022-07-21,0,0,[0]
282233,2022-07-21,0,0,[0]
282234,2022-07-21,0,1.12,"(0, 5]"
282235,2022-07-21,1,158.43,"(120, 240]"
282236,2022-07-21,0,0,[0]
282237,2022-07-21,1,31.3,"(30, 40]"
282238,2022-07-21,0,19.23,"(15, 20]"
282239,2022-07-21,0,47.4,"(40, 50]"
282240,2022-07-21,0,0,[0]
282241,2022-07-21,0,42.41,"(40, 50]"
282242,2022-07-21,0,1.53,"(0, 5]"
282243,2022-07-21,0,0.4,"(0, 5]"
282244,2022-07-21,1,25.47,"(25, 30]"
282245,2022-07-21,0,11.65,"(10, 15]"
282246,2022-07-21,0,0,[0]
282247,2022-07-21,0,0,[0]
282248,2022-07-21,0,0,[0]
282249,2022-07-21,0,3.95,"(0, 5]"
282250,2022-07-21,0,0.42,"(0, 5]"
282251,2022-07-21,0,0,[0]
282252,2022-07-21,0,43.32,"(40, 50]"
282253,2022-07-21,0,0,[0]
282254,2022-07-21,0,4.65,"(0, 5]"
282255,2022-07-21,0,0,[0]
282256,2022-07-21,0,0,[0]
282257,2022-07-21,0,49.51,"(40, 50]"
282258,2022-07-21,0,41.22,"(40, 50]"
282259,2022-07-21,0,0,[0]
282260,2022-07-21,0,0,[0]
282261,2022-07-21,0,6.6,"(5, 10]"
282262,2022-07-21,0,0,[0]
282263,2022-07-21,0,1.13,"(0, 5]"
282264,2022-07-21,0,0.8,"(0, 5]"
282265,2022-07-21,0,10.96,"(10, 15]"
282266,2022-07-21,0,0,[0]
282267,2022-07-21,0,2.73,"(0, 5]"
282268,2022-07-21,0,0,[0]
282269,2022-07-21,0,0,[0]
282270,2022-07-21,0,106.55,"(100, 110]"
282271,2022-07-21,0,1.1,"(0, 5]"
282272,2022-07-21,0,0,[0]
282273,2022-07-21,1,0,[0]
282274,2022-07-21,0,31.62,"(30, 40]"
282275,2022-07-21,1,36.18,"(30, 40]"
282276,2022-07-21,0,0,[0]
282277,2022-07-21,0,0,[0]
282278,2022-07-21,0,170.42,"(120, 240]"
282279,2022-07-21,0,10.36,"(10, 15]"
282280,2022-07-21,0,0,[0]
282281,2022-07-21,0,0.32,"(0, 5]"
282282,2022-07-21,0,2.25,"(0, 5]"
282283,2022-07-21,1,0.5,"(0, 5]"
282284,2022-07-21,0,0,[0]
282285,2022-07-22,0,0,[0]
282286,2022-07-22,0,0,[0]
282287,2022-07-22,0,0,[0]
282288,2022-07-22,0,0,[0]
282289,2022-07-22,0,1.87,"(0, 5]"
282290,2022-07-22,1,22.48,"(20, 25]"
282291,2022-07-22,1,1.35,"(0, 5]"
282292,2022-07-22,0,6.6,"(5, 10]"
282293,2022-07-22,0,48.93,"(40, 50]"
282294,2022-07-22,0,0,[0]
282295,2022-07-22,0,0.08,"(0, 5]"
282296,2022-07-22,0,103.92,"(100, 110]"
282297,2022-07-22,0,0,[0]
282298,2022-07-22,0,47.56,"(40, 50]"
282299,2022-07-22,0,19.93,"(15, 20]"
282300,2022-07-22,0,0,[0]
282301,2022-07-22,0,0,[0]
282302,2022-07-22,0,0.97,"(0, 5]"
282303,2022-07-22,0,34,"(30, 40]"
282304,2022-07-22,1,0,[0]
282305,2022-07-22,0,0,[0]
282306,2022-07-22,0,0,[0]
282307,2022-07-22,0,322.46,"(240, 480]"
282308,2022-07-22,0,6.42,"(5, 10]"
282309,2022-07-22,0,0,[0]
282310,2022-07-22,0,0,[0]
282311,2022-07-22,0,11.5,"(10, 15]"
282312,2022-07-22,0,0,[0]
282313,2022-07-22,0,56.9,"(50, 60]"
282314,2022-07-22,0,0,[0]
282315,2022-07-22,0,17.18,"(15, 20]"
282316,2022-07-22,0,0.08,"(0, 5]"
282317,2022-07-22,0,68.29,"(60, 70]"
282318,2022-07-22,1,38.15,"(30, 40]"
282319,2022-07-22,0,0,[0]
282320,2022-07-22,0,5.33,"(5, 10]"
282321,2022-07-22,0,15.83,"(15, 20]"
282322,2022-07-22,1,6.57,"(5, 10]"
282323,2022-07-22,0,1.01,"(0, 5]"
282324,2022-07-22,0,0,[0]
282325,2022-07-22,0,0.13,"(0, 5]"
282326,2022-07-22,0,2.27,"(0, 5]"
282327,2022-07-22,0,1.53,"(0, 5]"
282328,2022-07-22,0,4.97,"(0, 5]"
282329,2022-07-22,0,0.28,"(0, 5]"
282330,2022-07-22,1,39.35,"(30, 40]"
282331,2022-07-22,0,0,[0]
282332,2022-07-22,0,0,[0]
282333,2022-07-22,0,3.98,"(0, 5]"
282334,2022-07-22,0,0,[0]
282335,2022-07-22,0,0,[0]
282336,2022-07-22,1,0,[0]
282337,2022-07-22,0,0,[0]
282338,2022-07-22,0,16.85,"(15, 20]"
282339,2022-07-22,0,0.73,"(0, 5]"
282340,2022-07-22,0,0,[0]
282341,2022-07-22,0,36.28,"(30, 40]"
282342,2022-07-22,0,0,[0]
282343,2022-07-22,0,0,[0]
282344,2022-07-22,1,60.15,"(60, 70]"
282345,2022-07-22,0,12.02,"(10, 15]"
282346,2022-07-22,0,0,[0]
282347,2022-07-22,0,6.43,"(5, 10]"
282348,2022-07-22,0,56.05,"(50, 60]"
282349,2022-07-22,0,24.32,"(20, 25]"
282350,2022-07-22,0,0,[0]
282351,2022-07-22,0,0,[0]
282352,2022-07-22,1,28.05,"(25, 30]"
282353,2022-07-22,0,21.33,"(20, 25]"
282354,2022-07-22,0,0.37,"(0, 5]"
282355,2022-07-22,0,11.3,"(10, 15]"
282356,2022-07-22,1,0,[0]
282357,2022-07-22,0,0,[0]
282358,2022-07-22,0,3.27,"(0, 5]"
282359,2022-07-22,1,0,[0]
282360,2022-07-22,0,0,[0]
282361,2022-07-22,0,0,[0]
282362,2022-07-22,1,0,[0]
282363,2022-07-22,0,0,[0]
282364,2022-07-22,0,0,[0]
282365,2022-07-22,0,4.77,"(0, 5]"
282366,2022-07-22,0,40.58,"(40, 50]"
282367,2022-07-22,0,0,[0]
282368,2022-07-23,0,0,[0]
282369,2022-07-23,0,0,[0]
282370,2022-07-23,0,219.91,"(120, 240]"
282371,2022-07-23,1,13.03,"(10, 15]"
282372,2022-07-23,0,0.72,"(0, 5]"
282373,2022-07-23,1,48.99,"(40, 50]"
282374,2022-07-23,0,2.53,"(0, 5]"
282375,2022-07-23,0,0,[0]
282376,2022-07-23,0,68.64,"(60, 70]"
282377,2022-07-23,0,0.49,"(0, 5]"
282378,2022-07-23,0,0.05,"(0, 5]"
282379,2022-07-23,0,0,[0]
282380,2022-07-23,0,0,[0]
282381,2022-07-23,0,0,[0]
282382,2022-07-23,0,69.47,"(60, 70]"
282383,2022-07-23,0,0,[0]
282384,2022-07-23,0,11.2,"(10, 15]"
282385,2022-07-23,0,0,[0]
282386,2022-07-23,0,1.2,"(0, 5]"
282387,2022-07-23,0,0,[0]
282388,2022-07-23,0,0.82,"(0, 5]"
282389,2022-07-23,0,0,[0]
282390,2022-07-23,0,0,[0]
282391,2022-07-23,1,16.83,"(15, 20]"
282392,2022-07-23,0,0,[0]
282393,2022-07-23,1,9.27,"(5, 10]"
282394,2022-07-23,0,11.03,"(10, 15]"
282395,2022-07-23,0,1.27,"(0, 5]"
282396,2022-07-23,0,21.63,"(20, 25]"
282397,2022-07-23,0,11.43,"(10, 15]"
282398,2022-07-23,0,0,[0]
282399,2022-07-23,0,0.18,"(0, 5]"
282400,2022-07-23,0,0,[0]
282401,2022-07-23,0,0,[0]
282402,2022-07-23,1,150.82,"(120, 240]"
282403,2022-07-23,0,1.95,"(0, 5]"
282404,2022-07-23,0,0.3,"(0, 5]"
282405,2022-07-23,0,39.55,"(30, 40]"
282406,2022-07-23,0,0,[0]
282407,2022-07-23,0,32.12,"(30, 40]"
282408,2022-07-23,1,29.6,"(25, 30]"
282409,2022-07-23,0,117.55,"(110, 120]"
282410,2022-07-23,0,0,[0]
282411,2022-07-23,0,3.78,"(0, 5]"
282412,2022-07-23,0,0,[0]
282413,2022-07-23,0,1.1,"(0, 5]"
282414,2022-07-23,0,0,[0]
282415,2022-07-23,0,21.83,"(20, 25]"
282416,2022-07-23,0,0.97,"(0, 5]"
282417,2022-07-23,0,24.25,"(20, 25]"
282418,2022-07-23,0,46.52,"(40, 50]"
282419,2022-07-23,0,42.25,"(40, 50]"
282420,2022-07-23,0,52.92,"(50, 60]"
282421,2022-07-23,0,0,[0]
282422,2022-07-23,0,1.02,"(0, 5]"
282423,2022-07-23,0,0,[0]
282424,2022-07-23,0,0,[0]
282425,2022-07-23,0,0,[0]
282426,2022-07-23,1,66.58,"(60, 70]"
282427,2022-07-23,0,12.6,"(10, 15]"
282428,2022-07-23,0,0,[0]
282429,2022-07-23,1,0,[0]
282430,2022-07-23,1,35.28,"(30, 40]"
282431,2022-07-23,0,0,[0]
282432,2022-07-23,0,38.92,"(30, 40]"
282433,2022-07-23,0,283.09,"(240, 480]"
282434,2022-07-23,0,0,[0]
282435,2022-07-23,0,0.9,"(0, 5]"
282436,2022-07-23,0,0,[0]
282437,2022-07-23,0,58.83,"(50, 60]"
282438,2022-07-23,0,0.47,"(0, 5]"
282439,2022-07-23,0,2.83,"(0, 5]"
282440,2022-07-23,0,0,[0]
282441,2022-07-23,1,0,[0]
282442,2022-07-23,1,23.23,"(20, 25]"
282443,2022-07-23,1,0.5,"(0, 5]"
282444,2022-07-23,0,0,[0]
282445,2022-07-23,0,0,[0]
282446,2022-07-23,1,6.18,"(5, 10]"
282447,2022-07-23,0,0,[0]
282448,2022-07-23,0,0,[0]
282449,2022-07-23,0,41.94,"(40, 50]"
282450,2022-07-23,0,0,[0]
282451,2022-07-23,0,47.71,"(40, 50]"
282452,2022-07-23,0,0,[0]
282453,2022-07-24,0,0,[0]
282454,2022-07-24,0,2.18,"(0, 5]"
282455,2022-07-24,0,0.3,"(0, 5]"
282456,2022-07-24,0,0.2,"(0, 5]"
282457,2022-07-24,0,2.29,"(0, 5]"
282458,2022-07-24,0,3.8,"(0, 5]"
282459,2022-07-24,0,0.28,"(0, 5]"
282460,2022-07-24,0,0.15,"(0, 5]"
282461,2022-07-24,0,2.03,"(0, 5]"
282462,2022-07-24,1,59.95,"(50, 60]"
282463,2022-07-24,0,0.48,"(0, 5]"
282464,2022-07-24,0,28.03,"(25, 30]"
282465,2022-07-24,0,0,[0]
282466,2022-07-24,0,61.15,"(60, 70]"
282467,2022-07-24,0,30.1,"(30, 40]"
282468,2022-07-24,0,0.33,"(0, 5]"
282469,2022-07-24,0,0,[0]
282470,2022-07-24,0,1.42,"(0, 5]"
282471,2022-07-24,0,0.15,"(0, 5]"
282472,2022-07-24,0,31.58,"(30, 40]"
282473,2022-07-24,0,0,[0]
282474,2022-07-24,0,20.55,"(20, 25]"
282475,2022-07-24,0,21.82,"(20, 25]"
282476,2022-07-24,0,17.78,"(15, 20]"
282477,2022-07-24,0,115.67,"(110, 120]"
282478,2022-07-24,0,0,[0]
282479,2022-07-24,0,43.91,"(40, 50]"
282480,2022-07-24,0,0,[0]
282481,2022-07-24,0,117.67,"(110, 120]"
282482,2022-07-24,0,1.4,"(0, 5]"
282483,2022-07-24,0,0,[0]
282484,2022-07-24,0,0,[0]
282485,2022-07-24,0,17.98,"(15, 20]"
282486,2022-07-24,0,0,[0]
282487,2022-07-24,0,0.77,"(0, 5]"
282488,2022-07-24,0,37.11,"(30, 40]"
282489,2022-07-24,0,0,[0]
282490,2022-07-24,0,0,[0]
282491,2022-07-24,0,69.44,"(60, 70]"
282492,2022-07-24,0,0,[0]
282493,2022-07-24,0,0,[0]
282494,2022-07-24,0,11.15,"(10, 15]"
282495,2022-07-24,0,0,[0]
282496,2022-07-24,0,0,[0]
282497,2022-07-24,0,20.88,"(20, 25]"
282498,2022-07-24,0,98.88,"(90, 100]"
282499,2022-07-24,0,0,[0]
282500,2022-07-24,1,37.78,"(30, 40]"
282501,2022-07-24,0,16,"(15, 20]"
282502,2022-07-24,0,5.62,"(5, 10]"
282503,2022-07-24,1,1.38,"(0, 5]"
282504,2022-07-24,1,2.63,"(0, 5]"
282505,2022-07-24,0,0,[0]
282506,2022-07-24,0,0.17,"(0, 5]"
282507,2022-07-24,1,100.59,"(100, 110]"
282508,2022-07-24,0,0,[0]
282509,2022-07-24,0,9.27,"(5, 10]"
282510,2022-07-24,0,0,[0]
282511,2022-07-24,0,0,[0]
282512,2022-07-24,0,0,[0]
282513,2022-07-24,0,0,[0]
282514,2022-07-24,0,26.86,"(25, 30]"
282515,2022-07-24,0,0,[0]
282516,2022-07-24,0,0,[0]
282517,2022-07-24,0,0,[0]
282518,2022-07-24,0,6.12,"(5, 10]"
282519,2022-07-24,0,3.03,"(0, 5]"
282520,2022-07-24,1,68.55,"(60, 70]"
282521,2022-07-24,0,0,[0]
282522,2022-07-24,0,0,[0]
282523,2022-07-25,0,0.58,"(0, 5]"
282524,2022-07-25,0,0,[0]
282525,2022-07-25,0,0,[0]
282526,2022-07-25,1,38.51,"(30, 40]"
282527,2022-07-25,0,0,[0]
282528,2022-07-25,0,0,[0]
282529,2022-07-25,1,0,[0]
282530,2022-07-25,0,0,[0]
282531,2022-07-25,0,23.13,"(20, 25]"
282532,2022-07-25,1,57.35,"(50, 60]"
282533,2022-07-25,0,9.02,"(5, 10]"
282534,2022-07-25,0,0.05,"(0, 5]"
282535,2022-07-25,0,6.27,"(5, 10]"
282536,2022-07-25,0,0,[0]
282537,2022-07-25,0,0,[0]
282538,2022-07-25,0,15.5,"(15, 20]"
282539,2022-07-25,1,0,[0]
282540,2022-07-25,0,16.32,"(15, 20]"
282541,2022-07-25,1,0,[0]
282542,2022-07-25,1,60.73,"(60, 70]"
282543,2022-07-25,0,7.07,"(5, 10]"
282544,2022-07-25,0,0,[0]
282545,2022-07-25,0,0,[0]
282546,2022-07-25,1,0,[0]
282547,2022-07-25,0,0,[0]
282548,2022-07-25,0,0,[0]
282549,2022-07-25,0,1.13,"(0, 5]"
282550,2022-07-25,0,1.17,"(0, 5]"
282551,2022-07-25,0,0,[0]
282552,2022-07-25,0,0,[0]
282553,2022-07-25,1,51.37,"(50, 60]"
282554,2022-07-25,0,38.23,"(30, 40]"
282555,2022-07-25,0,58.16,"(50, 60]"
282556,2022-07-25,0,0,[0]
282557,2022-07-25,0,0,[0]
282558,2022-07-25,0,0,[0]
282559,2022-07-25,0,0,[0]
282560,2022-07-25,1,0,[0]
282561,2022-07-25,0,1.52,"(0, 5]"
282562,2022-07-25,0,0,[0]
282563,2022-07-25,0,0,[0]
282564,2022-07-25,1,123.09,"(120, 240]"
282565,2022-07-25,0,1.94,"(0, 5]"
282566,2022-07-25,0,0,[0]
282567,2022-07-25,1,35.82,"(30, 40]"
282570,2022-07-25,0,0,[0]
282571,2022-07-25,0,0,[0]
282572,2022-07-25,1,0,[0]
282574,2022-07-25,0,0.08,"(0, 5]"
282575,2022-07-25,1,6.46,"(5, 10]"
282576,2022-07-25,1,104.16,"(100, 110]"
282577,2022-07-25,0,1.33,"(0, 5]"
282578,2022-07-25,0,31.96,"(30, 40]"
282579,2022-07-25,0,0,[0]
282580,2022-07-25,1,2.83,"(0, 5]"
282581,2022-07-25,0,0,[0]
282582,2022-07-25,1,0,[0]
282583,2022-07-25,0,5.28,"(5, 10]"
282584,2022-07-25,0,0,[0]
282585,2022-07-25,0,0.55,"(0, 5]"
282586,2022-07-25,1,27.76,"(25, 30]"
282587,2022-07-25,0,4.48,"(0, 5]"
282588,2022-07-25,0,0,[0]
282589,2022-07-25,0,7.13,"(5, 10]"
282590,2022-07-25,0,0,[0]
282591,2022-07-25,1,6.68,"(5, 10]"
282592,2022-07-25,0,32.44,"(30, 40]"
282593,2022-07-25,0,16.68,"(15, 20]"
282594,2022-07-25,1,4.63,"(0, 5]"
282595,2022-07-25,1,0,[0]
282596,2022-07-25,0,0,[0]
282597,2022-07-25,0,9.8,"(5, 10]"
282598,2022-07-25,0,0,[0]
282599,2022-07-25,0,0,[0]
282600,2022-07-25,0,0.4,"(0, 5]"
282601,2022-07-25,1,303.09,"(240, 480]"
282602,2022-07-25,0,55.42,"(50, 60]"
282603,2022-07-25,1,6.63,"(5, 10]"
282604,2022-07-25,0,0,[0]
282605,2022-07-25,0,0,[0]
282606,2022-07-25,0,0.62,"(0, 5]"
282607,2022-07-25,0,2.07,"(0, 5]"
282608,2022-07-25,1,5.42,"(5, 10]"
282609,2022-07-25,0,0.55,"(0, 5]"
282610,2022-07-25,0,717.29,"(480, 1000]"
282611,2022-07-25,0,0.93,"(0, 5]"
282612,2022-07-25,0,113.91,"(110, 120]"
282613,2022-07-25,0,0,[0]
282614,2022-07-25,1,0,[0]
282615,2022-07-25,0,0,[0]
282616,2022-07-25,0,0,[0]
282617,2022-07-25,1,0.23,"(0, 5]"
282618,2022-07-25,0,0,[0]
282619,2022-07-25,0,0,[0]
282620,2022-07-25,0,0.98,"(0, 5]"
282621,2022-07-25,0,0,[0]
282622,2022-07-26,0,1.02,"(0, 5]"
282623,2022-07-26,0,0,[0]
282624,2022-07-26,0,0.5,"(0, 5]"
282625,2022-07-26,0,26.25,"(25, 30]"
282626,2022-07-26,1,1.45,"(0, 5]"
282627,2022-07-26,0,1.32,"(0, 5]"
282628,2022-07-26,0,0,[0]
282629,2022-07-26,1,0,[0]
282630,2022-07-26,0,3.42,"(0, 5]"
282631,2022-07-26,0,0,[0]
282632,2022-07-26,0,26.22,"(25, 30]"
282633,2022-07-26,0,0,[0]
282634,2022-07-26,0,0.25,"(0, 5]"
282635,2022-07-26,0,0,[0]
282636,2022-07-26,0,0,[0]
282637,2022-07-26,1,166.53,"(120, 240]"
282638,2022-07-26,1,56.22,"(50, 60]"
282639,2022-07-26,0,0.31,"(0, 5]"
282640,2022-07-26,1,20.1,"(20, 25]"
282641,2022-07-26,0,0,[0]
282642,2022-07-26,0,0,[0]
282643,2022-07-26,1,1.45,"(0, 5]"
282644,2022-07-26,0,0,[0]
282645,2022-07-26,0,0.7,"(0, 5]"
282646,2022-07-26,0,1.57,"(0, 5]"
282647,2022-07-26,0,0,[0]
282648,2022-07-26,1,0,[0]
282649,2022-07-26,0,0,[0]
282650,2022-07-26,0,0,[0]
282651,2022-07-26,0,2.67,"(0, 5]"
282652,2022-07-26,0,1.12,"(0, 5]"
282653,2022-07-26,0,0,[0]
282654,2022-07-26,0,42.95,"(40, 50]"
282655,2022-07-26,0,0,[0]
282656,2022-07-26,0,0,[0]
282657,2022-07-26,0,0,[0]
282658,2022-07-26,0,0,[0]
282659,2022-07-26,0,0,[0]
282660,2022-07-26,0,1.2,"(0, 5]"
282661,2022-07-26,0,6.77,"(5, 10]"
282662,2022-07-26,0,0,[0]
282663,2022-07-26,0,0,[0]
282664,2022-07-26,0,0,[0]
282665,2022-07-26,0,0,[0]
282666,2022-07-26,0,16.83,"(15, 20]"
282667,2022-07-26,0,6.23,"(5, 10]"
282668,2022-07-26,1,115.27,"(110, 120]"
282669,2022-07-26,1,2.79,"(0, 5]"
282670,2022-07-26,0,0,[0]
282671,2022-07-26,0,81.91,"(80, 90]"
282672,2022-07-26,0,0,[0]
282673,2022-07-26,0,0,[0]
282674,2022-07-26,0,0,[0]
282675,2022-07-26,0,33.07,"(30, 40]"
282676,2022-07-26,0,0,[0]
282677,2022-07-26,0,48.44,"(40, 50]"
282678,2022-07-26,0,0,[0]
282679,2022-07-26,0,1.55,"(0, 5]"
282680,2022-07-26,0,144.52,"(120, 240]"
282681,2022-07-26,0,3.66,"(0, 5]"
282682,2022-07-26,0,106.38,"(100, 110]"
282683,2022-07-26,0,0,[0]
282684,2022-07-26,0,1.13,"(0, 5]"
282685,2022-07-26,0,31.4,"(30, 40]"
282686,2022-07-26,0,2.15,"(0, 5]"
282687,2022-07-26,1,5.24,"(5, 10]"
282688,2022-07-26,0,0,[0]
282689,2022-07-26,0,4.37,"(0, 5]"
282690,2022-07-26,0,2.12,"(0, 5]"
282691,2022-07-26,1,0,[0]
282692,2022-07-26,1,55.83,"(50, 60]"
282693,2022-07-26,0,0.07,"(0, 5]"
282694,2022-07-26,0,1.38,"(0, 5]"
282695,2022-07-26,0,2.15,"(0, 5]"
282696,2022-07-26,0,0,[0]
282697,2022-07-26,1,12.38,"(10, 15]"
282698,2022-07-26,0,55.72,"(50, 60]"
282699,2022-07-26,0,23.33,"(20, 25]"
282700,2022-07-26,1,127.23,"(120, 240]"
282701,2022-07-26,0,0,[0]
282702,2022-07-26,0,5.15,"(5, 10]"
282703,2022-07-26,0,1.12,"(0, 5]"
282704,2022-07-26,0,9.36,"(5, 10]"
282705,2022-07-26,1,0,[0]
282706,2022-07-26,0,1059.67,"(1000, 2000]"
282707,2022-07-26,0,16.12,"(15, 20]"
282708,2022-07-26,0,0,[0]
282709,2022-07-26,0,0,[0]
282710,2022-07-26,0,0,[0]
282711,2022-07-26,0,0,[0]
282712,2022-07-26,1,0,[0]
282713,2022-07-26,1,0,[0]
282714,2022-07-26,0,0.65,"(0, 5]"
282715,2022-07-26,0,0,[0]
282716,2022-07-26,0,0,[0]
282717,2022-07-26,0,0.08,"(0, 5]"
282718,2022-07-26,0,0,[0]
282719,2022-07-26,0,740.24,"(480, 1000]"
282720,2022-07-26,1,42.4,"(40, 50]"
